k_index,kx_fractional,ky_fractional,kz_fractional,path_distance_inv_A,band,energy_eV,occupation
6,0.0,0.2083333333333333,0.0,0.47656801689335115,2,-13.76659817547487,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,3,-13.60029953900677,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,4,-13.59966981488335,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,5,-12.939356818913607,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,6,-12.939278584561555,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,7,-12.735270082676259,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,8,-12.735102716071335,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,9,-5.506794182530024,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,10,-5.50676240812383,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,11,-4.9873925225830025,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,12,-4.987268532220045,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,13,-3.780321251246162,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,14,-3.771695881263945,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,15,-3.7275229840036874,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,16,-3.7111844140284633,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,17,-3.5958015443976685,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,18,-3.5873210387789007,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,19,-3.2166537217829423,1.0
